,employee_id,first_name,last_name,gender,region,city,hiredate,department,job_title,education_level,salary,performance_rating,overtime_bonus,birthdate,termination_date
737,00-17731,Tony,Sullivan,Male,Wellington,Lower Hutt,2019-01-03,IT,Software Developer,Master,80000,Good,Yes,1976-09-07,
738,00-57603,David,Carter,Male,Auckland,New Lynn,2021-10-20,Customer Service,Customer Service Representative,High School,56000,Excellent,No,1986-03-11,
739,00-33009,Hayley,Roberts,Female,Christchurch,Colombo Street,2016-08-14,Operations,Operations Analyst,Bachelor,58000,Good,Yes,1992-08-18,
740,00-49740,Alexandra,Barr,Female,Christchurch,Colombo Street,2017-09-11,Operations,Operations Analyst,Master,84000,Good,Yes,1973-10-24,
741,00-42392,Eden,Lucas,Female,Wellington,Wellington City,2024-09-16,Customer Service,Customer Service Manager,Bachelor,75000,Satisfactory,No,1995-03-16,
742,00-88105,Gillian,Campbell,Female,Wellington,Wellington City,2020-06-06,Sales,Sales Representative,Bachelor,55000,Good,Yes,2002-06-24,
743,00-15828,Timothy,Gilchrist,Male,Auckland,Auckland City,2018-12-11,Customer Service,Support Specialist,Bachelor,67000,Good,No,1984-05-21,
744,00-40970,George,Low,Male,Christchurch,Cathedral Square,2024-02-15,Customer Service,Customer Service Representative,Bachelor,59000,Good,No,1989-08-20,
745,00-36062,Troy,O'Neill,Male,Auckland,Manukau,2020-05-22,Operations,Inventory Specialist,Bachelor,60000,Satisfactory,No,1985-09-27,
746,00-70338,Denise,Bishop,Female,Wellington,Porirua,2019-02-21,Sales,Sales Manager,PhD,120000,Good,No,1987-04-25,
747,00-91654,John,Webster,Male,Auckland,Albany,2023-08-24,HR,HR Coordinator,Master,64000,Good,No,1992-10-17,
748,00-91965,oliver,Richards,Male,Auckland,Auckland City,2020-12-20,Customer Service,Help Desk Technician,Bachelor,87000,Good,No,1966-04-12,
749,00-88145,Laura,Chapman,Female,Auckland,Auckland City,2019-09-15,Sales,Sales Consultant,Bachelor,81000,Excellent,No,1983-09-26,
750,00-28460,Rachel,Hood,Female,Christchurch,Colombo Street,2025-09-22,Finance,Accounts Payable Specialist,Bachelor,68000,Good,No,1970-07-07,
751,00-24029,Sophie,Barker,Female,Christchurch,Cathedral Square,2019-02-01,Sales,Sales Representative,Bachelor,57000,Needs Improvement,No,1968-07-25,
752,00-87348,Kevin,Barnett,Male,Auckland,Albany,2022-05-21,Operations,Logistics Coordinator,Bachelor,67000,Good,No,2003-04-29,
753,00-64076,Lucas,Williams,Male,Wellington,Lower Hutt,2021-01-24,Operations,Inventory Specialist,Bachelor,63000,Satisfactory,No,2004-01-20,
754,00-35622,Stuart,Laurenson,Male,Christchurch,Colombo Street,2020-03-19,Customer Service,Support Specialist,Bachelor,71000,Excellent,Yes,1991-09-30,
755,00-79222,Catherine,Osborne,Female,Christchurch,Colombo Street,2022-05-08,Finance,Accountant,Bachelor,82000,Good,No,1967-06-23,
756,00-41529,Jeremy,Sanders,Male,Auckland,Auckland City,2023-09-22,IT,System Administrator,Master,82000,Satisfactory,No,1978-02-18,
757,00-95865,Lucy,Cameron,Female,Auckland,Manukau,2018-02-05,Customer Service,Support Specialist,High School,61000,Good,No,1980-10-09,
758,00-61773,Jesse,Beard,Male,Christchurch,Cathedral Square,2023-01-22,Marketing,SEO Specialist,High School,77000,Good,No,1961-01-24,
759,00-84844,Karl,Fowler,Male,Auckland,Auckland City,2018-06-27,IT,IT Support Specialist,High School,61000,Good,No,1999-01-17,
760,00-13448,logan,McMillan,Male,Auckland,Manukau,2017-09-19,IT,Software Developer,Master,89000,Satisfactory,No,1980-10-24,
761,00-29215,Paige,Best,Female,Auckland,Manukau,2024-06-02,Operations,Inventory Specialist,Bachelor,60000,Satisfactory,No,1988-06-20,
762,00-67718,Abigail,Russell,Female,Wellington,Wellington City,2025-03-26,IT,System Administrator,Bachelor,80000,Good,Yes,1987-12-09,
763,00-75494,Andrew,Dick,Male,Christchurch,Colombo Street,2022-05-14,Sales,Sales Representative,Bachelor,79000,Satisfactory,No,1977-09-02,
764,00-56479,Lauren,Jordan,Female,Wellington,Wellington City,2019-01-24,Sales,Sales Consultant,Master,80000,Good,No,1974-08-08,
765,00-89930,Anita,Stace,Female,Christchurch,Cathedral Square,2019-12-29,Customer Service,Help Desk Technician,High School,70000,Good,No,1996-10-19,
766,00-26391,Fiona,Crawford,Female,Auckland,Albany,2015-03-11,Sales,Sales Representative,Bachelor,65000,Satisfactory,No,2004-09-18,
767,00-49308,Raewyn,Griffin,Female,Christchurch,Colombo Street,2016-10-10,Operations,Inventory Specialist,High School,55000,Good,No,1977-01-08,
769,00-43907,Sonya,gill,Female,Christchurch,Cathedral Square,2021-12-19,Operations,Logistics Coordinator,Bachelor,61000,Needs Improvement,No,1964-01-03,
770,00-44737,Anna,Duncan,Female,Auckland,Auckland City,2020-09-14,IT,System Administrator,Master,87000,Good,No,2004-07-24,
771,00-88526,Carol,spelman,Female,Auckland,Auckland City,2022-12-01,Operations,Inventory Specialist,Bachelor,63000,Good,No,1971-01-10,
772,00-77458,  Colin  ,MATTHEWS,Male,Auckland,Auckland City,2021-07-28,Customer Service,Support Specialist,Bachelor,66000,Satisfactory,No,1985-09-09,
773,00-63799,Bruce,Powell,Male,Christchurch,Cathedral Square,2016-03-27,IT,IT Support Specialist,High School,61000,Satisfactory,No,2000-12-04,
774,00-63010,Phillip,O'Keefe,Male,Auckland,Auckland City,2024-04-25,IT,IT Support Specialist,Bachelor,65000,Satisfactory,No,2003-09-09,
776,00-77668,Ryan,  Bartlett  ,Male,Auckland,Albany,2025-04-07,Customer Service,Customer Service Representative,Bachelor,61000,Good,No,2004-10-28,
777,00-31577,Charlotte,Lloyd,Female,Wellington,Lower Hutt,2016-03-14,IT,System Administrator,Master,94000,Satisfactory,Yes,1988-02-12,
779,00-74389,Michelle,Anderson,Female,Auckland,Auckland City,2022-08-27,IT,Software Developer,Bachelor,84000,Good,Yes,1991-09-18,
780,00-18817,Stacey,Christiansen,Female,Christchurch,Colombo Street,2022-01-07,Finance,Finance Manager,Master,135000,Excellent,No,1975-04-29,
781,00-19060,Anika,Green,Female,Auckland,Manukau,2022-08-19,IT,Software Developer,Master,93000,Needs Improvement,No,1999-06-23,
782,00-82413,  Mason  ,Anderson,Male,Christchurch,Cathedral Square,2017-10-01,Sales,Sales Consultant,Bachelor,89000,Needs Improvement,Yes,1995-04-10,
783,00-85861,Elizabeth,Prouse,Female,Wellington,Lower Hutt,2022-01-18,Operations,Logistics Coordinator,Bachelor,63000,Good,Yes,1973-08-10,
784,00-84450,David,Jamieson,Male,Auckland,New Lynn,2023-03-26,Operations,Logistics Coordinator,Bachelor,62000,Satisfactory,No,1983-11-16,
785,00-18261,Rebecca,Avery,Female,Christchurch,Colombo Street,2022-02-24,Operations,Logistics Coordinator,Bachelor,58000,Good,No,1998-01-15,
786,00-18088,Fiona,Fletcher,Female,Wellington,Porirua,2024-11-12,Customer Service,Customer Service Representative,Bachelor,52000,Satisfactory,Yes,2004-06-08,
787,00-12215,Lorraine,Sixtus,Female,Auckland,Auckland City,2020-08-12,Operations,Inventory Specialist,Bachelor,62000,Satisfactory,Yes,1972-12-02,
788,00-21343,Nathaniel,Todd,Male,Auckland,Albany,2022-05-05,Customer Service,Help Desk Technician,High School,61000,Satisfactory,Yes,1971-12-12,
789,00-48561,Sophie,Baker,Female,Auckland,Albany,2021-09-14,Sales,Sales Specialist,Master,68000,Good,No,1971-06-12,
790,00-14015,Jessica,Woolley,Female,Auckland,Albany,2019-04-17,Operations,Inventory Specialist,High School,65000,Good,No,1981-01-19,
791,00-11925,Tracy,Taylor,Female,Wellington,Lower Hutt,2018-12-08,Customer Service,Support Specialist,High School,55000,Satisfactory,No,1989-07-15,
792,00-98208,Cody,Whyte,Male,Auckland,Auckland City,2023-09-21,Sales,Sales Specialist,PhD,59000,Needs Improvement,Yes,1972-08-22,
793,00-82555,Katie,McEwen,Female,Wellington,Wellington City,2019-05-14,Sales,Sales Consultant,PhD,82000,Good,No,1986-07-30,
794,00-16925,Michelle,Claridge,Female,Auckland,Auckland City,2020-11-01,Customer Service,Customer Service Representative,Bachelor,55000,Good,Yes,1980-10-01,
795,00-19501,Nicola,Barnett,Female,Auckland,Manukau,2019-06-08,Finance,Financial Analyst,PhD,106000,Good,Yes,1992-10-09,
796,00-15717,Jack,Moore,Male,Wellington,Lower Hutt,2023-10-20,Operations,Inventory Specialist,Bachelor,72000,Good,No,1975-03-18,
797,00-52890,Elizabeth,Wilkinson,Female,Wellington,Lower Hutt,2022-03-29,Sales,Sales Specialist,Bachelor,80000,Good,Yes,2002-12-12,
798,00-36500,Patrick,Stevens,Male,Auckland,Auckland City,2023-11-09,IT,Software Developer,Bachelor,86000,Satisfactory,No,1989-02-01,
799,00-29842,Angus,Page,Male,Auckland,Albany,2019-06-10,Marketing,SEO Specialist,Bachelor,74000,Satisfactory,No,1978-06-25,
800,00-28074,Linda,Eglinton,Female,Wellington,Porirua,2020-02-22,IT,IT Manager,Master,94000,Satisfactory,Yes,1970-06-19,
801,00-74668,Dean,Gordon,Male,Christchurch,Cathedral Square,2022-05-09,Marketing,Content Creator,High School,58000,Satisfactory,No,1989-07-04,
802,00-33219,Tanya,Nicol,Female,Auckland,New Lynn,2017-11-25,HR,Recruiter,Bachelor,59000,Good,Yes,2003-04-20,
803,00-51878,  Laura  ,Gardiner,Female,Wellington,Wellington City,2017-11-19,HR,HR Assistant,High School,66000,Satisfactory,No,1985-08-16,
804,00-57992,Dylan,McDonald,Male,Wellington,Wellington City,2022-09-19,Operations,Logistics Coordinator,Bachelor,63000,Satisfactory,Yes,1998-12-01,
805,00-47252,Amelia,Rodgers,Female,Auckland,Auckland City,2016-01-29,Operations,Logistics Coordinator,Bachelor,55000,Good,No,1973-12-30,
806,00-85708,Rachel,McDonald,Female,Wellington,Wellington City,2015-10-09,Marketing,SEO Specialist,High School,70000,Good,Yes,2005-01-27,
807,00-10364,Daniel,Jellyman,Male,Auckland,Albany,2019-03-23,Operations,Logistics Coordinator,Bachelor,62000,Good,No,2002-07-25,
808,00-96703,Grant,Millard,Male,Auckland,Albany,2024-12-19,Operations,Logistics Coordinator,Bachelor,67000,Excellent,No,2002-04-13,
809,00-41847,Toni,Smith,Female,Wellington,Lower Hutt,2015-10-15,Operations,Inventory Specialist,High School,55000,Good,Yes,1995-10-16,
810,00-87803,Wikitoria,Thomas,Female,Auckland,Auckland City,2023-07-05,Marketing,Content Creator,High School,62000,Good,No,1977-03-11,
811,00-21905,Noah,Mortimer,Male,Auckland,Manukau,2023-10-01,Sales,Sales Specialist,PhD,86000,Satisfactory,No,1972-05-23,
812,00-57977,Thomas,Cameron,Male,Auckland,New Lynn,2021-08-03,Operations,Logistics Coordinator,Bachelor,69000,Needs Improvement,Yes,1992-09-16,
813,00-40976,Eva,marshall,Female,Auckland,Auckland City,2020-06-30,Operations,Logistics Coordinator,Bachelor,63000,Good,No,1974-07-14,
814,00-38016,Hunter,Elliott,Male,Wellington,Wellington City,2022-04-12,IT,IT Support Specialist,High School,56000,Satisfactory,No,1987-07-30,
815,00-11709,Stephen,Lucas,Male,Auckland,Manukau,2017-06-30,Sales,Sales Consultant,PhD,81000,Excellent,No,1975-06-07,
816,00-16164,Kahu,Harris,Male,Christchurch,Colombo Street,2019-07-02,Customer Service,Customer Service Representative,Bachelor,59000,Satisfactory,No,2000-02-25,
817,00-99887,Hannah,Nolan,Female,Auckland,Auckland City,2025-03-20,IT,Software Developer,Master,108000,Excellent,No,1963-10-23,
818,00-73812,Jamie,Gardiner,Male,Wellington,Lower Hutt,2015-08-07,Sales,Sales Manager,PhD,102000,Good,Yes,1985-06-27,
819,00-14741,Peter,Howell,Male,Wellington,Porirua,2020-01-07,Sales,Sales Representative,Bachelor,71000,Good,No,1987-05-24,
820,00-38369,Toni,Carter,Female,Auckland,Manukau,2023-08-13,Operations,Inventory Specialist,High School,62000,Good,No,1968-12-29,
821,00-50781,Gabrielle,Parkes,Female,Christchurch,Cathedral Square,2024-03-17,Sales,Sales Specialist,Bachelor,62000,Needs Improvement,No,1971-12-05,
822,00-20313,Jane,PATCHETT,Female,Auckland,New Lynn,2022-11-20,IT,IT Support Specialist,Bachelor,59000,Good,No,1992-03-10,
823,00-41447,Lilly,Jensen,Female,Auckland,Manukau,2019-09-23,Operations,Logistics Coordinator,Bachelor,56000,Satisfactory,Yes,1984-03-02,
824,00-21473,Raymond,Wells,Male,Auckland,Auckland City,2023-07-09,Marketing,Content Creator,Bachelor,63000,Satisfactory,No,1967-05-27,
825,00-47475,Michael,Corlett,Male,Auckland,Auckland City,2016-07-09,Sales,Sales Consultant,Master,93000,Good,Yes,1975-09-24,
826,00-80013,Patricia,Lloyd,Female,Wellington,Wellington City,2022-05-17,Operations,Inventory Specialist,High School,60000,Good,No,1997-12-26,
827,00-99165,Olivia,Evans,Female,Auckland,Albany,2022-07-09,Customer Service,Help Desk Technician,Bachelor,61000,Satisfactory,No,1990-05-31,
828,00-71345,Stephen,Edwards,Male,Wellington,Porirua,2015-09-07,IT,IT Support Specialist,Bachelor,61000,Satisfactory,No,1993-06-14,
829,00-96844,Kimberley,Toms,Female,Auckland,Manukau,2023-11-22,IT,Software Developer,Bachelor,90000,Satisfactory,No,1997-12-25,
830,00-61218,Tyler,Hopkins,Male,Wellington,Lower Hutt,2017-09-17,Sales,Sales Consultant,Bachelor,75000,Good,No,1980-06-17,
831,00-78447,Aimee,Jones,Female,Auckland,Albany,2022-02-23,IT,IT Support Specialist,High School,57000,Excellent,Yes,1982-02-16,
832,00-25832,David,Cunningham,Male,Auckland,Albany,2023-10-02,Marketing,Content Creator,Bachelor,66000,Excellent,No,2003-06-26,
833,00-44359,Denise,Simpson,Female,Christchurch,Colombo Street,2020-06-26,Operations,Logistics Coordinator,Bachelor,58000,Good,No,1999-06-03,
834,00-84196,Maria,Richards,Female,Auckland,Manukau,2017-09-16,Customer Service,Support Specialist,High School,55000,Needs Improvement,No,1975-06-12,
835,00-17264,Suzanne,Southee,Female,Wellington,Porirua,2018-09-14,Sales,Sales Consultant,Bachelor,94000,Needs Improvement,No,1980-06-01,
836,00-47594,Aaron,  Hamilton  ,Male,Auckland,Auckland City,2022-08-03,Operations,Operations Analyst,Master,64000,Satisfactory,No,2005-02-02,
837,00-53246,Alicia,Perry,Female,Auckland,Manukau,2019-10-08,Customer Service,Help Desk Technician,High School,56000,Good,No,2000-06-19,
839,00-20473,Oliver,Brooks,Male,Auckland,Manukau,2023-06-17,Operations,Inventory Specialist,High School,63000,Satisfactory,Yes,2002-11-10,
840,00-88986,Thomas,  Best  ,Male,Auckland,Manukau,2017-02-11,IT,Software Developer,Bachelor,105000,Satisfactory,Yes,1994-07-31,
841,00-47236,Kevin,Warner,Male,Christchurch,Cathedral Square,2020-04-03,Finance,Financial Analyst,Master,78000,Excellent,No,1993-05-14,
842,00-55555,Kevin,McDonald,Male,Christchurch,Colombo Street,2019-11-13,Customer Service,Support Specialist,High School,65000,Satisfactory,No,1973-01-11,
843,00-84620,Robert,Gibson,Male,Auckland,Albany,2022-01-31,Sales,Sales Representative,Bachelor,64000,Good,Yes,1992-04-25,
844,00-83346,James,Richards,Male,Auckland,Albany,2023-08-08,Customer Service,Help Desk Technician,Bachelor,70000,Good,No,1979-04-30,
845,00-89621,Nicola,Jensen,Female,Christchurch,Cathedral Square,2017-04-27,Customer Service,Customer Service Representative,High School,64000,Satisfactory,No,1995-03-07,
846,00-38642,Shania,Chandler,Female,Auckland,Albany,2025-09-11,Operations,Logistics Coordinator,Bachelor,61000,Good,No,1975-04-14,
847,00-64106,Michael,Dalziel,Male,Auckland,Albany,2019-01-13,Operations,Inventory Specialist,High School,64000,Good,No,1979-12-02,
848,00-70485,Jane,Scott,Female,Auckland,Albany,2018-08-03,Sales,Sales Manager,Master,128000,Needs Improvement,Yes,1993-11-27,
849,00-34792,Megan,Sullivan,Female,Auckland,Auckland City,2018-09-30,Sales,Sales Specialist,PhD,71000,Satisfactory,No,1979-09-22,
850,00-44750,Katrina,Hansen,Female,Auckland,Auckland City,2019-06-18,Sales,Sales Representative,Bachelor,68000,Good,No,1982-11-08,
851,00-86358,Grant,Curtis,Male,Christchurch,Cathedral Square,2025-11-30,Marketing,Marketing Coordinator,Bachelor,64000,Good,No,1978-03-17,
852,00-46743,Susan,Hoskins,Female,Auckland,Albany,2019-12-23,Finance,Accounts Payable Specialist,Bachelor,59000,Satisfactory,No,1961-01-05,
853,00-63515,Daniel,Jones,Male,Wellington,Wellington City,2020-12-03,Sales,Sales Consultant,PhD,90000,Good,Yes,1998-02-10,
854,00-86247,Luke,Rutherford,Male,Wellington,Porirua,2021-04-16,IT,Software Developer,Bachelor,93000,Good,No,1992-10-11,
855,00-67586,Anna,Jones,Female,Auckland,New Lynn,2023-12-26,Marketing,Marketing Manager,Bachelor,88000,Good,No,1998-03-31,
856,00-98819,  Leah  ,Miller,Female,Auckland,Auckland City,2020-09-12,Operations,Inventory Specialist,Bachelor,63000,Excellent,Yes,1983-02-07,
857,00-27038,Teresa,Anderson,Female,Christchurch,Colombo Street,2017-05-03,Marketing,Content Creator,High School,53000,Good,No,1996-09-18,
858,00-56205,Deborah,Smith,Female,Auckland,Albany,2017-02-25,Customer Service,Help Desk Technician,Bachelor,59000,Good,Yes,1987-08-06,
860,00-53331,Gary,McFarlane,Male,Wellington,Lower Hutt,2015-08-08,Customer Service,Customer Service Manager,PhD,69000,Good,No,1997-07-15,
861,00-51488,Samuel,Green,Male,Auckland,New Lynn,2019-06-01,IT,Software Developer,Master,85000,Satisfactory,No,1977-09-22,
862,00-47465,Lauren,O'Donnell,Female,Auckland,Auckland City,2017-05-30,Marketing,Marketing Manager,Bachelor,82000,Good,Yes,1991-02-26,
863,00-53938,Cameron,BLAKE,Male,Wellington,Lower Hutt,2022-09-25,Customer Service,Support Specialist,Bachelor,61000,Satisfactory,No,1995-02-20,
865,00-27506,Jeffrey,Taylor,Male,Christchurch,Colombo Street,2023-11-22,Customer Service,Help Desk Technician,,63000,Good,Yes,2004-10-24,
866,00-96311,Maia,Williams,Female,Christchurch,Colombo Street,2017-08-27,Sales,Sales Specialist,PhD,78000,Satisfactory,No,1975-02-15,
867,00-30109,James,Reader,Male,Christchurch,Colombo Street,2023-10-28,Operations,Logistics Coordinator,Bachelor,61000,Good,No,1983-06-29,
868,00-55591,Michael,Webb,Male,Wellington,Lower Hutt,2024-10-31,IT,Software Developer,Master,84000,Good,No,1966-09-21,
869,00-90733,Kathryn,Doherty,Female,Wellington,Wellington City,2017-05-19,Customer Service,Support Specialist,Bachelor,56000,Good,No,1982-05-25,
870,00-73393,Jan,Simmons,Female,Christchurch,Cathedral Square,2019-03-14,Finance,Accounts Payable Specialist,Bachelor,60000,Good,No,1979-01-05,
871,00-22995,  Mitchell  ,Payne,Male,Wellington,Wellington City,2022-02-03,Sales,Sales Specialist,Bachelor,70000,Satisfactory,Yes,1979-03-05,
872,00-93205,Gary,Mercer,Male,Wellington,Porirua,2024-04-05,Operations,Inventory Specialist,High School,60000,Satisfactory,No,1990-09-29,
873,00-75205,Benjamin,George,Male,Wellington,Lower Hutt,2017-03-01,Sales,Sales Specialist,Master,66000,Good,No,1974-07-01,
874,00-45760,Riley,Fisher,Male,Auckland,Manukau,2022-03-01,Marketing,Content Creator,Bachelor,65000,Satisfactory,No,2003-08-16,
875,00-88025,Glenn,Giles,Male,Auckland,Albany,2020-02-11,IT,Software Developer,Master,95000,Good,No,1997-06-09,
876,00-86221,Tyler,Scott,Male,Auckland,Albany,2020-06-21,Sales,Sales Specialist,PhD,74000,Good,Yes,1970-12-31,
877,00-61997,Dylan,Lucas,Male,Wellington,Porirua,2019-02-21,Operations,Inventory Specialist,Bachelor,69000,Good,No,1982-10-24,
878,00-41058,Joanne,  Thompson  ,Female,Christchurch,Colombo Street,2022-08-05,Customer Service,Help Desk Technician,High School,54000,Satisfactory,No,1989-05-03,
879,00-56849,James,Barrett,Male,Auckland,Manukau,2019-01-11,Operations,Logistics Coordinator,Bachelor,71000,Good,No,2000-04-05,
880,00-36744,Lincoln,Thompson,Male,Auckland,Auckland City,2019-08-20,Sales,Sales Manager,Master,115000,Excellent,Yes,1994-10-05,
881,00-26521,Graham,Todd,Male,Auckland,Manukau,2017-05-30,Sales,Sales Specialist,Master,81000,Excellent,No,2003-01-19,
882,00-50278,Jamie,Smith,Male,Wellington,Lower Hutt,2020-10-29,Sales,Sales Specialist,Master,57000,Excellent,Yes,1997-08-26,
884,00-33716,Elizabeth,Doherty,Female,Wellington,Porirua,2021-07-22,Sales,Sales Specialist,PhD,91000,Satisfactory,No,1973-03-14,
885,00-50272,Jane,Hansen,Female,Auckland,Auckland City,2018-02-23,Operations,Logistics Coordinator,Bachelor,63000,Good,Yes,1985-10-11,
886,00-76918,Dylan,Knight,Male,Auckland,Auckland City,2020-02-26,Operations,Inventory Specialist,Bachelor,72000,Satisfactory,No,1984-03-27,
887,00-81212,Jayden,Brown,Male,Wellington,Lower Hutt,2020-06-12,Operations,Logistics Coordinator,Bachelor,67000,Needs Improvement,No,2004-09-26,
888,00-24074,Richard,Stevens,Male,Wellington,Wellington City,2019-05-21,Operations,Inventory Specialist,High School,62000,Good,No,1999-07-27,
890,00-87915,Matthew,Holdaway,Male,Wellington,Porirua,2019-06-27,Operations,Inventory Specialist,High School,59000,Needs Improvement,Yes,1995-02-12,
891,00-78144,Georgia,Mitchell,Female,Wellington,Lower Hutt,2017-06-03,Sales,Sales Consultant,Bachelor,86000,Excellent,No,1994-12-06,
892,00-11885,Maria,Hughes,Female,Auckland,Manukau,2024-11-08,Operations,Inventory Specialist,High School,62000,Needs Improvement,Yes,1977-01-10,
893,00-80303,Jeremy,Haines,Male,Wellington,Wellington City,2017-06-17,IT,Software Developer,Bachelor,92000,Good,No,1976-05-21,
894,00-65735,  Shelley  ,McPherson,Female,Wellington,Wellington City,2024-08-18,Operations,Inventory Specialist,High School,58000,Good,No,1970-09-08,
895,00-11367,  Hannah  ,Martin,Female,Auckland,New Lynn,2017-09-28,Marketing,Marketing Coordinator,Bachelor,70000,Excellent,Yes,1991-04-30,
896,00-70429,Grace,Ward,Female,Auckland,Albany,2017-06-04,Marketing,Marketing Coordinator,Bachelor,65000,Good,No,1987-12-11,
897,00-81375,Fiona,Enright,Female,Auckland,New Lynn,2018-09-27,Finance,Financial Analyst,PhD,104000,Satisfactory,No,1983-10-02,
898,00-96510,William,Armstrong,Male,Wellington,Wellington City,2017-10-31,Marketing,Content Creator,High School,59000,Good,No,1991-09-09,
899,00-14582,Jan,Jensen,Female,Wellington,Porirua,2024-11-13,Customer Service,Support Specialist,High School,57000,Good,No,1966-07-15,
900,00-65010,Ian,Tait,Male,Auckland,Manukau,2017-12-28,Operations,Logistics Coordinator,Bachelor,69000,Good,Yes,1972-12-07,
901,00-89536,Mark,McMillan,Male,Auckland,New Lynn,2022-07-31,IT,Software Developer,Master,100000,Satisfactory,Yes,2001-03-18,
902,00-44849,Rhys,Henderson,Male,Wellington,Wellington City,2024-01-11,Operations,Logistics Coordinator,Bachelor,73000,Needs Improvement,No,1991-03-19,
903,00-40675,John,Mudgway,Male,Auckland,Auckland City,2017-10-03,Customer Service,Help Desk Technician,High School,67000,Good,No,1977-12-01,
904,00-31870,Ruby,Wood,Female,Auckland,Albany,2025-11-19,Sales,Sales Representative,Bachelor,53000,Excellent,No,1987-06-04,
905,00-58658,Sandra,Rutherford,Female,Auckland,Manukau,2025-11-06,Sales,Sales Consultant,PhD,79000,Satisfactory,Yes,1977-08-09,
906,00-85279,Neil,Leslie,Male,Auckland,Albany,2019-02-24,Operations,Inventory Specialist,High School,59000,Satisfactory,No,1979-10-26,
907,00-60001,Elizabeth,Armstrong,Female,Auckland,Albany,2017-09-13,Operations,Operations Manager,Bachelor,98000,Good,No,1978-04-23,
908,00-11307,Jason,Simpson,Male,Christchurch,Colombo Street,2018-05-27,Finance,Financial Analyst,Master,69000,Good,No,1981-07-19,
909,00-59895,Mareikura,Williams,Female,Christchurch,Cathedral Square,2021-07-06,Finance,Accountant,Bachelor,72000,Good,No,1972-08-02,
910,00-50159,Laura,Greer,Female,Christchurch,Cathedral Square,2017-12-25,Sales,Sales Representative,Bachelor,63000,Needs Improvement,Yes,1993-11-07,
911,00-33631,Nevaeh,Arnold,Female,Auckland,Auckland City,2019-07-31,Customer Service,Support Specialist,High School,59000,Satisfactory,Yes,1974-02-12,
912,00-60104,William,Anderson,Male,Auckland,Manukau,2016-09-29,Sales,Sales Specialist,Master,73000,Satisfactory,Yes,1971-06-23,
913,00-70766,Laura,York,Female,Auckland,New Lynn,2019-09-05,Customer Service,Support Specialist,High School,58000,Good,No,1960-05-26,
914,00-62909,Brendon,Mortimer,Male,Wellington,Wellington City,2021-04-07,Marketing,Content Creator,High School,64000,Good,No,1982-10-14,
915,00-45955,Isabella,Fleming,Female,Auckland,Manukau,2019-09-09,Marketing,Content Creator,Bachelor,52000,Good,Yes,2001-06-25,
916,00-41361,Lucas,Andrew,Male,Auckland,Auckland City,2021-09-08,Finance,Accounts Payable Specialist,Bachelor,75000,Good,No,1982-06-15,
917,00-69866,James,O'Donnell,Male,Wellington,Lower Hutt,2023-10-20,IT,System Administrator,Master,67000,Needs Improvement,Yes,1970-06-27,
918,00-99692,Rosemary,Hughes,Female,Christchurch,Colombo Street,2017-02-11,Customer Service,Help Desk Technician,Bachelor,65000,Good,No,1983-09-14,
919,00-97127,Emily,Smith,Female,Auckland,Albany,2015-07-18,IT,IT Support Specialist,,59000,Good,No,1972-11-08,
920,00-94405,Logan,Prentice,Male,Wellington,Lower Hutt,2023-09-25,Marketing,Content Creator,High School,60000,Good,Yes,1965-07-26,
921,00-39805,Judith,Bird,Female,Auckland,Manukau,2023-06-01,IT,IT Support Specialist,Bachelor,55000,Excellent,No,1983-08-04,
922,00-92778,Nicholas,Page,Male,Wellington,Lower Hutt,2025-09-26,Marketing,Content Creator,Bachelor,58000,Good,Yes,2003-05-25,
923,00-26666,Helen,Kerr,Female,Christchurch,Cathedral Square,2021-01-10,Customer Service,Support Specialist,High School,57000,Satisfactory,No,1987-09-24,
924,00-64914,Gabrielle,Burton,Female,Christchurch,Cathedral Square,2025-12-24,Operations,Inventory Specialist,High School,54000,Good,No,2001-08-26,
925,00-31388,Brett,Boniface,Male,Auckland,Auckland City,2024-10-10,Operations,Inventory Specialist,Bachelor,68000,Good,No,1999-06-04,
926,00-91729,George,Turner,Male,Auckland,Manukau,2018-06-26,Sales,Sales Representative,Bachelor,65000,Good,Yes,1972-08-24,
927,00-50270,Kerry,Reardon,Male,Christchurch,Colombo Street,2023-05-16,Marketing,Marketing Coordinator,Bachelor,65000,Good,Yes,1989-12-12,
928,00-21526,Jocelyn,Sullivan,Female,Christchurch,Colombo Street,2023-09-28,IT,Software Developer,Bachelor,80000,Excellent,No,1985-01-01,
929,00-46336,Anthony,  Ford  ,Male,Auckland,Albany,2021-01-18,Finance,Accounts Payable Specialist,Bachelor,68000,Satisfactory,No,1970-08-06,
930,00-62618,Brenda,Gledhill,Female,Wellington,Lower Hutt,2016-11-25,Sales,Sales Consultant,Master,79000,Good,Yes,1998-08-03,
931,00-46178,Brendon,Larsen,Male,Auckland,Auckland City,2016-11-06,Operations,Logistics Coordinator,Bachelor,67000,Good,No,1988-02-09,
932,00-90850,Hana,Bell,Female,Auckland,Auckland City,2025-04-05,Marketing,SEO Specialist,High School,57000,Satisfactory,No,1960-08-17,
933,00-98604,Lily,Pickering,Female,Christchurch,Colombo Street,2024-05-08,IT,IT Support Specialist,High School,56000,Good,No,2003-07-01,
934,00-87080,Victoria,Higgins,Female,Wellington,Porirua,2022-04-01,IT,Software Developer,Bachelor,94000,Good,No,1963-09-06,
