,employee_id,first_name,last_name,gender,region,city,hiredate,department,job_title,education_level,salary,performance_rating,overtime_bonus,birthdate,termination_date
3509,00-63498,James,PRENTICE,Female,Wellington,Porirua,2/15/2017,Customer Service,Support Specialist,,57000,Good,Yes,12/25/1978,
3510,00-71771,Suzanne,Low,Male,Wellington,Porirua,5/26/2024,Operations,Logistics Coordinator,Bachelor,76000,Good,Yes,7/25/1979,
3511,00-21185,Jacquoline,Drummond,Female,Christchurch,Colombo Street,6/13/2016,Sales,Sales Specialist,Master,79000,Good,No,12/17/1963,
3512,00-97011,  Michael  ,Judd,Female,Wellington,Porirua,9/15/2015,Finance,Accounts Payable Specialist,Bachelor,57000,Excellent,No,11/24/1984,
3514,00-88618,Nicola,Anderson,Male,Auckland,Auckland City,5/22/2022,Marketing,Marketing Coordinator,Bachelor,75000,Good,No,6/25/1987,
3515,00-91270,david,Jensen,Male,Christchurch,Colombo Street,1/5/2025,Sales,Sales Representative,Bachelor,68000,Satisfactory,No,9/14/2000,
3516,00-35858,Tai,McCormick,Female,Christchurch,Colombo Street,2/28/2016,Customer Service,Support Specialist,Bachelor,58000,Satisfactory,No,3/6/1972,
3517,00-63891,Judith,Chapman,Male,Christchurch,Cathedral Square,2/24/2021,Operations,Logistics Coordinator,Bachelor,62000,Good,No,10/9/1964,
3518,00-14231,Jennifer,  Hooper  ,Male,Auckland,New Lynn,4/26/2020,Operations,Logistics Coordinator,Bachelor,65000,Excellent,No,7/4/1970,
3519,00-31904,Ryan,Barr,Female,Wellington,Lower Hutt,6/22/2025,Operations,Logistics Coordinator,Bachelor,61000,Good,No,9/10/1965,
3520,00-74443,Kate,Dillon,Female,Wellington,Porirua,4/21/2024,Customer Service,Support Specialist,High School,60000,Satisfactory,No,11/4/1961,
3521,00-97665,Craig,Taylor,Male,Auckland,Auckland City,9/6/2024,IT,Software Developer,Bachelor,95000,Excellent,No,11/4/1982,
3522,00-95459,Andrew,Wheeler,Male,Christchurch,Colombo Street,7/15/2023,Finance,Accounts Payable Specialist,Bachelor,71000,Satisfactory,No,5/26/1974,
3523,00-58558,Eric,Black,Female,Christchurch,Cathedral Square,6/13/2020,Marketing,Marketing Manager,Master,112000,Excellent,Yes,10/9/1971,
3524,00-44767,Elizabeth,Willis,Male,Wellington,Lower Hutt,8/4/2017,Operations,Inventory Specialist,Bachelor,66000,Excellent,No,6/6/1976,
3525,00-53509,Hannah,Carter,Male,Auckland,Manukau,8/10/2020,Customer Service,Support Specialist,Bachelor,69000,Needs Improvement,No,11/18/1991,
3526,00-77309,Simon,Carson,Female,Auckland,Albany,6/14/2015,Finance,Accountant,Bachelor,66000,Excellent,Yes,3/8/1988,
3527,00-12220,Sarah,Knight,Female,Christchurch,Cathedral Square,2/5/2015,Sales,Sales Consultant,PhD,92000,Satisfactory,Yes,2/8/1971,
3528,00-34656,Thomas,Meads,Male,Auckland,Albany,2/18/2018,Sales,Sales Consultant,Bachelor,91000,Good,Yes,7/9/1985,
3529,00-59020,Jasmine,Dixon,Female,Wellington,Lower Hutt,1/22/2024,Operations,Logistics Coordinator,Bachelor,59000,Satisfactory,Yes,10/13/1972,
3530,00-59907,Jacob,Edwards,Male,Auckland,Manukau,10/17/2022,IT,Software Developer,Bachelor,108000,Excellent,Yes,1/16/2000,
3531,00-65982,Tracey,Rodgers,Male,Auckland,Manukau,1/30/2018,Marketing,SEO Specialist,High School,84000,Good,Yes,10/30/1989,
3532,00-13683,Lisa,Weston,Male,Christchurch,Cathedral Square,5/2/2023,Sales,Sales Representative,Bachelor,82000,Good,No,12/21/1977,
3533,00-11192,Christine,O'Connor,Female,Auckland,New Lynn,5/27/2016,Operations,Inventory Specialist,Bachelor,57000,Satisfactory,No,9/30/1991,
3534,00-54775,Finn,Warren,Male,Auckland,Manukau,9/9/2018,Operations,Inventory Specialist,High School,57000,Good,Yes,3/18/2001,
3535,00-83110,Peter,Knight,Female,Wellington,Wellington City,2/10/2021,IT,Software Developer,Master,99000,Excellent,No,4/24/1994,
3536,00-13812,Caleb,Davey,Male,Auckland,Manukau,11/25/2017,Operations,Inventory Specialist,Bachelor,74000,Needs Improvement,Yes,11/11/1979,
3537,00-85875,Mark,Green,Female,Auckland,Albany,3/5/2017,Sales,Sales Representative,Bachelor,59000,Excellent,Yes,8/15/1965,
3538,00-96552,Tyler,Brown,Female,Wellington,Porirua,8/20/2017,Marketing,Content Creator,Bachelor,53000,Satisfactory,No,3/2/1997,
3539,00-66285,Alan,Horn,Female,Wellington,Porirua,3/13/2020,Sales,Sales Consultant,PhD,91000,Satisfactory,No,5/5/1980,
3540,00-22569,William,Collis,Female,Auckland,New Lynn,1/13/2017,Operations,Inventory Specialist,Bachelor,58000,Satisfactory,Yes,12/4/1995,
3541,00-84442,Jason,Thompson,Male,Auckland,Albany,8/10/2017,Customer Service,Support Specialist,Bachelor,70000,Excellent,Yes,10/26/1973,
3542,00-21063,Kauri,McMillan,Female,Wellington,Porirua,11/3/2018,Operations,Logistics Coordinator,Bachelor,63000,Needs Improvement,No,6/6/1972,
3543,00-77057,Scott,Jones,Female,Wellington,Porirua,2/6/2017,Customer Service,Support Specialist,Bachelor,58000,Excellent,No,6/13/1988,
3544,00-42659,Sienna,Smith,Female,Christchurch,Colombo Street,5/19/2023,Finance,Accountant,Bachelor,63000,Good,No,4/27/2000,
3545,00-19016,Jessica,Vincent,Female,Christchurch,Colombo Street,7/14/2019,IT,System Administrator,Bachelor,65000,Good,No,11/8/1982,
3546,00-12448,Hamish,Wheeler,Male,Auckland,Albany,10/9/2018,Operations,Operations Analyst,Bachelor,73000,Excellent,No,2/2/1971,
3547,00-39594,Matthew,Stewart,Female,Auckland,Auckland City,9/20/2017,HR,HR Assistant,Bachelor,55000,Satisfactory,No,1/9/1994,
3548,00-54359,Christopher,Sinclair,Female,Auckland,Manukau,10/15/2023,Marketing,Content Creator,High School,57000,Good,No,1/27/1974,
3549,00-65400,Stephen,Brooks,Male,Wellington,Lower Hutt,10/29/2025,Sales,Sales Consultant,Master,89000,Satisfactory,No,3/18/1984,
3550,00-85602,Dion,Reynolds,Female,Wellington,Porirua,5/29/2023,IT,System Administrator,Bachelor,83000,Satisfactory,No,1/6/1983,
3551,00-13022,Samuel,Millard,Male,Auckland,New Lynn,1/15/2022,Customer Service,Support Specialist,High School,56000,Good,No,5/30/1991,
3552,00-75825,Karl,Simpson,Female,Wellington,Wellington City,6/29/2023,Marketing,SEO Specialist,High School,75000,Satisfactory,Yes,4/4/1980,
3553,00-71485,Callum,POOLE,Male,Auckland,Albany,10/7/2022,IT,IT Support Specialist,Bachelor,59000,Satisfactory,No,7/16/1995,
3554,00-13407,James,Reid,Male,Auckland,New Lynn,9/22/2025,Sales,Sales Representative,Bachelor,80000,Excellent,Yes,2/17/1992,
3555,00-51025,Claire,Griffin,Male,Auckland,Auckland City,3/4/2023,Marketing,Content Creator,Bachelor,73000,Good,No,9/23/1975,
3556,00-86642,Awhina,Brooks,Male,Wellington,Lower Hutt,10/11/2017,Operations,Operations Analyst,Master,79000,Satisfactory,Yes,10/20/1981,
3557,00-70345,Anna,  McLeed  ,Male,Auckland,Manukau,10/26/2017,Operations,Inventory Specialist,Bachelor,68000,Satisfactory,No,12/22/1977,
3558,00-94260,Martin,Tait,Male,Christchurch,Cathedral Square,5/12/2025,Sales,Sales Representative,Bachelor,65000,Good,No,4/24/1986,
3559,00-56017,  Keith  ,Munro,Female,Auckland,New Lynn,6/16/2024,Sales,Sales Representative,Bachelor,74000,Good,No,7/7/1979,
3560,00-38995,antony,george,Male,Wellington,Porirua,9/23/2022,Operations,Logistics Coordinator,Bachelor,73000,Satisfactory,Yes,9/19/1961,
3561,00-13910,Neil,Wood,Male,Christchurch,Colombo Street,8/25/2024,Customer Service,Support Specialist,,59000,Excellent,No,6/17/1979,
3562,00-97789,Anna,Twidle,Female,Auckland,Auckland City,8/8/2020,Customer Service,Support Specialist,Bachelor,64000,Excellent,Yes,10/24/1993,
3563,00-75128,Brooke,Holdaway,Male,Wellington,Wellington City,11/9/2021,Sales,Sales Representative,Bachelor,74000,Good,Yes,1/21/1999,
3564,00-67314,Alexander,FULTON,Male,Wellington,Lower Hutt,5/1/2015,Marketing,Marketing Coordinator,Bachelor,69000,Excellent,Yes,2/2/1991,
3565,00-76651,Wayne,Enright,Female,Auckland,Albany,10/30/2020,IT,IT Manager,Master,119000,Good,No,3/7/2002,
3566,00-80576,Rachet,Hodson,Male,Christchurch,Cathedral Square,6/26/2022,Operations,Inventory Specialist,High School,63000,Satisfactory,Yes,8/30/1998,
3567,00-25443,Levi,Southee,Female,Wellington,Porirua,3/4/2017,Operations,Operations Analyst,Master,78000,Excellent,Yes,5/14/1983,
3568,00-54242,Brett,Bird,Female,Christchurch,Cathedral Square,5/18/2017,Operations,Logistics Coordinator,Bachelor,64000,Good,No,1/22/1999,
3569,00-23747,Christopher,Henderson,Male,Christchurch,Cathedral Square,10/27/2022,Customer Service,Support Specialist,High School,60000,Excellent,No,6/30/1973,
3570,00-89175,Robin,Soper,Male,Auckland,Manukau,4/10/2019,Operations,Inventory Specialist,High School,60000,Good,Yes,4/29/1984,
3571,00-23611,Joanne,Saunders,Male,Christchurch,Colombo Street,12/24/2016,IT,System Administrator,Bachelor,95000,Good,No,3/16/1982,
3572,00-46850,David,Jackson,Female,Auckland,New Lynn,8/8/2024,Operations,Operations Analyst,Bachelor,75000,Needs Improvement,Yes,5/28/1986,
3573,00-82713,Sean,O'Sullivan,Female,Auckland,Auckland City,4/22/2023,Operations,Inventory Specialist,Bachelor,60000,Excellent,No,4/7/1987,
3574,00-96412,Oliver,Cragg,Male,Christchurch,Colombo Street,12/23/2021,Operations,Logistics Coordinator,Bachelor,60000,Excellent,No,10/5/1978,
3575,00-55920,Elizabeth,Gardner,Male,Christchurch,Cathedral Square,7/18/2024,Operations,Inventory Specialist,Bachelor,74000,Needs Improvement,No,12/14/1963,
3576,00-13160,Megan,Moody,Female,Auckland,Albany,5/26/2017,Operations,Inventory Specialist,High School,66000,Satisfactory,No,8/18/1972,
3577,00-37343,Carl,Williamson,Male,Wellington,Wellington City,6/24/2022,IT,Software Developer,Bachelor,94000,Good,No,11/14/1980,
3578,00-63016,John,Waghorn,Male,Auckland,Albany,9/23/2017,Customer Service,Customer Service Manager,Bachelor,84000,Satisfactory,No,8/26/1993,
3579,00-37659,Ashton,McManaway,Female,Wellington,Porirua,1/23/2017,Sales,Sales Specialist,Bachelor,59000,Good,No,8/30/1978,
3580,00-42876,Janice,Jensen,Female,Wellington,Lower Hutt,11/15/2025,Operations,Inventory Specialist,High School,59000,Satisfactory,No,6/19/1998,
3581,00-40494,Zane,Simpson,Female,Christchurch,Cathedral Square,2/10/2023,Customer Service,Customer Service Representative,Bachelor,65000,Needs Improvement,Yes,9/23/1960,
3582,00-23419,Keith,Hart,Female,Auckland,Manukau,6/5/2023,Customer Service,Customer Service Representative,High School,56000,Satisfactory,Yes,8/17/2000,
3583,00-57919,Michelle,Bailey,Female,Christchurch,Colombo Street,12/6/2017,Finance,Financial Analyst,Bachelor,72000,Excellent,No,8/26/1982,
3584,00-37834,Roger,Scott,Male,Christchurch,Colombo Street,6/30/2019,Sales,Sales Specialist,PhD,68000,Good,Yes,7/19/1961,
3585,00-97105,Ryan,Pearson,Male,Auckland,New Lynn,11/14/2018,Sales,Sales Consultant,PhD,72000,Good,Yes,10/23/1972,
3586,00-29734,Ross,thompson,Male,Auckland,New Lynn,10/12/2025,Customer Service,Support Specialist,Bachelor,75000,Satisfactory,Yes,7/20/1963,
3587,00-22125,Craig,Way,Male,Wellington,Lower Hutt,6/3/2020,HR,HR Assistant,Bachelor,69000,Satisfactory,No,4/14/1963,
3589,00-70898,Brent,Larsen,Male,Auckland,Auckland City,8/23/2019,IT,IT Support Specialist,High School,64000,Satisfactory,No,6/28/1970,
3590,00-48550,Sean,Kenny,Male,Christchurch,Cathedral Square,7/3/2020,Customer Service,Support Specialist,Bachelor,70000,Good,Yes,3/26/2003,
3591,00-13267,Daniel,Fowler,Female,Auckland,Albany,7/31/2019,Customer Service,Customer Service Representative,High School,58000,Satisfactory,Yes,9/16/1974,
3592,00-82036,Dylan,Chapman,Female,Christchurch,Cathedral Square,9/6/2023,Operations,Logistics Coordinator,Bachelor,54000,Good,No,2/13/1999,
3593,00-49830,Jack,Sutton,Female,Christchurch,Colombo Street,8/21/2016,Marketing,SEO Specialist,Bachelor,70000,Needs Improvement,No,8/13/2004,
3594,00-11891,  Karen  ,Brown,Male,Wellington,Lower Hutt,11/10/2024,Sales,Sales Representative,Bachelor,79000,Needs Improvement,No,12/12/1978,
3595,00-77619,Michael,Wilton,Male,Auckland,Albany,7/3/2018,Operations,Operations Analyst,Bachelor,79000,Needs Improvement,Yes,6/12/1998,
3596,00-71952,Jack,MacDonald,Female,Christchurch,Colombo Street,1/9/2019,Sales,Sales Manager,Master,90000,Satisfactory,No,2/17/1986,
3597,00-83537,Stephanie,Chandler,Female,Christchurch,Colombo Street,4/14/2020,Sales,Sales Representative,Bachelor,57000,Good,No,11/22/1984,
3598,00-67811,Jeremy,Gray,Male,Auckland,New Lynn,2/25/2017,Customer Service,Support Specialist,High School,68000,Good,Yes,9/19/1971,
3599,00-24735,Brian,O'Connor,Male,Wellington,Porirua,4/26/2017,Operations,Logistics Coordinator,Bachelor,74000,Satisfactory,No,12/6/1971,
3600,00-54083,Nicole,Ford,Female,Wellington,Wellington City,6/13/2019,Marketing,Marketing Coordinator,Bachelor,57000,Good,Yes,5/1/1971,
3601,00-82937,Thomas,Hay,Male,Auckland,Auckland City,4/10/2024,Operations,Logistics Coordinator,Bachelor,63000,Good,Yes,5/18/1967,
3602,00-60629,Graeme,TAYLOR,Female,Wellington,Porirua,12/13/2020,Customer Service,Support Specialist,High School,61000,Satisfactory,No,3/2/1998,
3603,00-98991,Rebecca,Harrison,Male,Auckland,Auckland City,10/19/2020,Operations,Inventory Specialist,Bachelor,62000,Satisfactory,No,9/11/1997,
3604,00-28625,Kerry,Ward,Male,Auckland,Albany,6/12/2017,Customer Service,Customer Service Representative,High School,62000,Good,No,9/19/1983,
3605,00-17897,Scott,Peapson,Male,Wellington,Wellington City,10/31/2024,Marketing,SEO Specialist,Bachelor,60000,Satisfactory,No,12/19/1990,
3606,00-84913,Ethan,Drummond,Male,Christchurch,Colombo Street,5/18/2022,Operations,Logistics Coordinator,Bachelor,62000,Good,No,12/7/1995,
3607,00-56018,Rose,Harper,Male,Wellington,Porirua,11/16/2025,Customer Service,Customer Service Representative,Bachelor,70000,Satisfactory,Yes,4/20/1990,
3608,00-40022,Aidan,North,Female,Auckland,New Lynn,8/19/2020,Sales,Sales Representative,Bachelor,70000,Good,No,1/20/1965,
3609,00-10511,Harrison,Barr,Male,Christchurch,Colombo Street,8/13/2023,Customer Service,Support Specialist,Bachelor,65000,Satisfactory,No,10/22/1994,
3610,00-53313,Ashleigh,Marshall,Female,Christchurch,Cathedral Square,11/16/2017,Marketing,SEO Specialist,High School,75000,Satisfactory,No,7/3/1960,
3611,00-59293,Sharon,Hudson,Male,Auckland,Albany,10/14/2023,Sales,Sales Consultant,PhD,86000,Good,No,12/31/1981,
3612,00-86197,Jacqueline,Smith,Female,Auckland,New Lynn,12/15/2023,Customer Service,Support Specialist,Bachelor,62000,Good,No,11/5/1985,
3613,00-19079,Robert,Moore,Female,Christchurch,Cathedral Square,12/2/2019,Sales,Sales Consultant,Bachelor,78000,Good,Yes,9/18/1973,
3614,00-99742,Liam,Flood,Male,Christchurch,Cathedral Square,9/18/2024,Operations,Inventory Specialist,High School,56000,Good,No,2/3/1991,
3616,00-41222,Wendy,Croad,Male,Auckland,Auckland City,11/28/2020,Sales,Sales Specialist,Master,72000,Good,Yes,11/26/1970,
3617,00-86144,Darren,Ferguson,Female,Auckland,Manukau,8/13/2025,Finance,Finance Manager,PhD,115000,Satisfactory,No,9/16/1966,
3618,00-30157,CHRISTOPHER,Cook,Male,Auckland,Manukau,3/14/2023,IT,Software Developer,Bachelor,110000,Good,No,1/8/1982,
3619,00-38755,Peter,  Cole  ,Male,Wellington,Lower Hutt,3/6/2019,Operations,Inventory Specialist,Bachelor,68000,Satisfactory,No,2/28/1981,
3620,00-26504,Angela,Reid,Male,Auckland,Manukau,3/23/2019,IT,System Administrator,Master,92000,Satisfactory,No,6/16/1970,
3621,00-54782,Stephanie,Hanson,Male,Auckland,Manukau,8/12/2020,Customer Service,Help Desk Technician,Bachelor,62000,Good,Yes,4/11/1981,
3622,00-21859,Susan,Gardiner,Male,Auckland,Manukau,5/22/2017,Sales,Sales Specialist,Master,85000,Satisfactory,No,10/8/1981,
3623,00-31321,Alexander,Alve,Female,Auckland,Albany,7/13/2020,Finance,Accounts Payable Specialist,Bachelor,56000,Satisfactory,No,8/11/1993,
3624,00-54498,Louise,Jackson,Male,Auckland,Auckland City,7/13/2022,Operations,Logistics Coordinator,Bachelor,59000,Good,No,5/1/1993,
3625,00-88105,Christine,McLean,Female,Christchurch,Cathedral Square,6/9/2023,Customer Service,Customer Service Manager,PhD,93000,Satisfactory,No,6/4/1989,
3626,00-58037,Matthew,Laurenson,Male,Auckland,Auckland City,6/15/2018,Marketing,Content Creator,High School,59000,Good,No,11/7/1997,
3627,00-62812,Thomas,BLAIR,Female,Auckland,Manukau,2/14/2019,Sales,Sales Specialist,PhD,72000,Good,No,12/23/1994,
3628,00-97973,  Sarah  ,Holland,Male,Auckland,New Lynn,5/24/2024,Operations,Logistics Coordinator,Bachelor,63000,Needs Improvement,No,5/25/1980,
3629,00-78845,George,MacKenzie,Female,Christchurch,Cathedral Square,7/30/2019,Finance,Accountant,Bachelor,54000,Satisfactory,Yes,5/5/2003,
3630,00-31105,Phillip,Morris,Female,Auckland,Manukau,9/13/2016,IT,System Administrator,Bachelor,75000,Excellent,No,2/10/1990,
3631,00-56150,Emily,Davidson,Female,Auckland,Manukau,4/21/2019,Operations,Inventory Specialist,High School,58000,Excellent,No,8/14/1994,
3632,00-61265,Gabrielle,Baird,Female,Christchurch,Cathedral Square,12/18/2015,Customer Service,Help Desk Technician,High School,69000,Satisfactory,Yes,3/13/1982,
3633,00-46994,Michelle,Guard,Male,Auckland,Manukau,11/8/2020,Sales,Sales Specialist,PhD,69000,Good,Yes,12/12/1967,
3634,00-68034,Marie,Thompson,Female,Auckland,New Lynn,1/7/2025,Finance,Accountant,Bachelor,57000,Excellent,No,11/5/1984,
3635,00-82382,Ashleigh,Perry,Female,Christchurch,Cathedral Square,7/12/2023,IT,Software Developer,Bachelor,90000,Good,No,7/19/1990,
3636,00-75197,Jennifer,Munro,Female,Christchurch,Cathedral Square,7/30/2020,IT,IT Support Specialist,High School,57000,Good,No,12/6/1987,
3637,00-23822,Cody,Saunders,Male,Auckland,Albany,8/13/2020,IT,Software Developer,Bachelor,100000,Excellent,No,9/30/1983,
3638,00-84232,Lesley,Donaldson,Male,Wellington,Porirua,11/26/2020,Operations,Inventory Specialist,Bachelor,62000,Needs Improvement,No,7/25/1985,
3639,00-16841,Peter,Bailey,Male,Auckland,Manukau,6/26/2019,Sales,Sales Representative,Bachelor,59000,Good,Yes,12/4/2004,
3640,00-20616,William,Thomas,Male,Auckland,Auckland City,11/28/2024,Operations,Logistics Coordinator,Bachelor,67000,Excellent,No,10/28/1994,
3641,00-47512,Ryan,Jackson,Female,Auckland,Auckland City,11/4/2020,Operations,Logistics Coordinator,Bachelor,65000,Satisfactory,No,12/19/1988,
3642,00-46172,Ruby,Williamson,Female,Christchurch,Cathedral Square,11/15/2022,Sales,Sales Consultant,PhD,92000,Satisfactory,No,6/17/1969,
3643,00-16149,Cheryl,Reardon,Male,Auckland,New Lynn,6/3/2023,Operations,Inventory Specialist,Bachelor,58000,Satisfactory,No,5/4/1993,
3644,00-96018,Adam,Boyce,Male,Christchurch,Colombo Street,3/28/2017,IT,Software Developer,Bachelor,91000,Good,No,8/26/1982,
3645,00-22904,Stephen,Roberts,Male,Christchurch,Colombo Street,9/12/2024,IT,Software Developer,Master,101000,Good,Yes,8/11/1972,
3646,00-46366,John,Wall,Male,Auckland,New Lynn,11/5/2018,Sales,Sales Specialist,Bachelor,95000,Satisfactory,No,1/20/2000,
3647,00-27187,Robyn,Johansen,Male,Auckland,Auckland City,1/2/2022,IT,IT Support Specialist,Bachelor,66000,Good,No,9/3/1997,
3648,00-28614,Raewyn,Day,Female,Auckland,New Lynn,1/7/2025,IT,IT Support Specialist,High School,60000,Good,Yes,6/22/1963,
3649,00-59261,Andrew,Eaton,Male,Auckland,Auckland City,11/22/2016,Marketing,SEO Specialist,High School,73000,Good,No,2/24/1995,
3650,00-46911,Lisa,Sheridan,Female,Auckland,Manukau,8/21/2019,Marketing,Marketing Manager,PhD,101000,Good,No,9/17/1990,
3651,00-32475,Liam,Hansen,Female,Christchurch,Cathedral Square,8/11/2017,Customer Service,Help Desk Technician,High School,79000,Good,Yes,5/21/1975,
3652,00-23683,Ataahua,Green,Male,Wellington,Wellington City,6/1/2023,Operations,Logistics Coordinator,Bachelor,70000,Satisfactory,No,4/8/1962,
3653,00-74371,Gregory,Curtis,Male,Auckland,Manukau,11/18/2017,IT,Software Developer,Master,92000,Good,Yes,1/24/1974,
3654,00-36429,Benjamin,Procter,Male,Christchurch,Cathedral Square,6/16/2019,Customer Service,Help Desk Technician,Bachelor,58000,Good,Yes,8/20/2000,
3655,00-49760,David,Burgess,Female,Wellington,Wellington City,10/10/2023,Operations,Logistics Coordinator,Bachelor,62000,Good,No,5/14/1976,
3656,00-42544,Geoffrey,Craw,Male,Wellington,Lower Hutt,7/20/2019,Marketing,SEO Specialist,Bachelor,92000,Satisfactory,No,11/27/1984,
3657,00-62522,Edward,Mason,Female,Christchurch,Colombo Street,10/3/2017,Customer Service,Customer Service Manager,PhD,111000,Satisfactory,No,3/2/1988,
3658,00-77859,Laura,Fletcher,Female,Christchurch,Colombo Street,9/2/2020,Marketing,SEO Specialist,Bachelor,79000,Satisfactory,Yes,7/28/1991,
3659,00-95731,Aimee,Olsen,Male,Auckland,Manukau,10/23/2019,IT,IT Support Specialist,Bachelor,62000,Satisfactory,No,8/4/1999,
3660,00-92964,Brooke,Carter,Male,Auckland,New Lynn,8/3/2017,Operations,Inventory Specialist,High School,63000,Good,No,5/10/1973,
3661,00-71782,Eli,Marshall,Male,Auckland,New Lynn,2/6/2022,Customer Service,Help Desk Technician,Bachelor,94000,Satisfactory,No,1/22/1961,
3662,00-28918,Christopher,Coleman,Female,Christchurch,Colombo Street,9/2/2022,IT,System Administrator,Master,71000,Good,No,10/16/1992,
3663,00-98300,Julie,Simpson,Female,Wellington,Porirua,8/29/2018,Customer Service,Customer Service Representative,High School,58000,Good,Yes,5/22/1973,
3664,00-49555,Gina,Arnold,Male,Wellington,Lower Hutt,1/31/2017,IT,IT Support Specialist,High School,58000,Satisfactory,Yes,11/11/1995,
3665,00-96480,Tangaroa,Smith,Male,Auckland,Albany,10/13/2019,Operations,Logistics Coordinator,Bachelor,66000,Satisfactory,No,11/5/2002,
3666,00-13663,David,Fowler,Male,Auckland,New Lynn,9/2/2024,Operations,Logistics Coordinator,Bachelor,68000,Good,Yes,2/19/2001,
3667,00-47138,Karen,Edwards,Female,Wellington,Wellington City,9/11/2019,Operations,Logistics Coordinator,Bachelor,53000,Satisfactory,No,11/20/2003,
3668,00-27945,Rachel,Wallace,Female,Auckland,Albany,7/27/2023,Operations,Inventory Specialist,High School,64000,Satisfactory,Yes,4/3/1968,
3669,00-58960,Mary,Forbes,Male,Wellington,Lower Hutt,11/10/2021,Operations,Inventory Specialist,Bachelor,64000,Satisfactory,Yes,7/23/1994,
3670,00-52396,Kathryn,Hook,Male,Auckland,New Lynn,9/14/2019,IT,IT Support Specialist,High School,64000,Satisfactory,Yes,4/5/1980,
3671,00-28101,Benjamin,Thompson,Male,Auckland,Albany,2/25/2019,Customer Service,Help Desk Technician,Bachelor,75000,Satisfactory,No,1/10/1977,
3672,00-71504,Brooke,Collis,Male,Wellington,Porirua,8/13/2022,Finance,Accountant,Bachelor,93000,Good,No,9/22/1986,
3673,00-47576,Natasha,Mitchell,Male,Auckland,Auckland City,12/27/2023,Operations,Inventory Specialist,Bachelor,72000,Satisfactory,No,2/22/1979,
3674,00-61708,Andrea,Mitchell,Female,Auckland,New Lynn,4/20/2023,Operations,Inventory Specialist,Bachelor,59000,Good,No,2/11/2001,
3675,00-35652,John,Henderson,Male,Auckland,New Lynn,1/31/2016,Customer Service,Customer Service Representative,Bachelor,71000,Good,No,1/5/2001,
3676,00-13029,Shane,Price,Male,Auckland,Auckland City,11/22/2022,Sales,Sales Manager,Master,86000,Good,No,12/22/1987,
3677,00-81512,Ian,Harris,Male,Auckland,New Lynn,11/5/2022,HR,HR Assistant,High School,61000,Satisfactory,No,4/5/2004,
3678,00-60627,Andrew,Williams,Male,Auckland,Auckland City,8/30/2024,IT,Software Developer,Master,91000,Satisfactory,No,8/30/1983,
3680,00-71476,Pauline,Armstrong,Female,Wellington,Wellington City,6/25/2017,Operations,Logistics Coordinator,Bachelor,57000,Good,Yes,9/11/1987,
3681,00-81548,Linda,Henderson,Male,Wellington,Porirua,1/4/2018,Customer Service,Support Specialist,High School,65000,Good,Yes,4/28/1974,
3682,00-71641,Rebecca,Herd,Male,Auckland,Auckland City,9/2/2024,Operations,Logistics Coordinator,Bachelor,70000,Good,Yes,6/23/1992,
3683,00-74545,Anna,Anderson,Female,Wellington,Porirua,5/14/2017,Operations,Operations Analyst,Bachelor,59000,Satisfactory,No,12/28/1995,
3684,00-97171,Hana,Fuller,Female,Auckland,Manukau,8/27/2015,Sales,Sales Representative,Bachelor,71000,Good,No,4/26/1970,
3685,00-77236,Angela,Smith,Male,Wellington,Porirua,7/22/2018,Operations,Operations Analyst,Master,88000,Good,Yes,2/8/1981,
3686,00-46719,Janine,Forsyth,Female,Auckland,Manukau,3/16/2025,Sales,Sales Consultant,Bachelor,65000,Satisfactory,No,7/27/1984,
3687,00-60083,Anna,Pearson,Male,Auckland,Manukau,7/21/2022,Customer Service,Help Desk Technician,High School,64000,Good,No,1/14/1998,
3688,00-39380,Steven,Simpson,Male,Auckland,New Lynn,12/3/2017,IT,Software Developer,Bachelor,108000,Good,No,7/19/1979,
3689,00-31329,Michael,Banks,Male,Auckland,Manukau,1/12/2023,Marketing,SEO Specialist,Bachelor,64000,Satisfactory,No,1/14/1995,
3690,00-77376,Luke,Cook,Female,Auckland,Albany,10/10/2019,Operations,Operations Analyst,Bachelor,61000,Excellent,No,7/10/1976,
3691,00-64282,Emma,Jackson,Female,Wellington,Wellington City,4/17/2023,Finance,Financial Analyst,Bachelor,64000,Good,No,10/5/1995,
3692,00-85261,scott,Mudgway,Male,Christchurch,Colombo Street,5/16/2023,IT,System Administrator,Bachelor,84000,Good,No,6/30/1983,
3693,00-98486,Glenys,Stuart,Female,Auckland,Manukau,7/1/2023,Sales,Sales Specialist,Bachelor,53000,Good,No,8/8/1997,
3694,00-55599,Jenna,Holdaway,Female,Wellington,Wellington City,7/19/2019,Customer Service,Support Specialist,High School,57000,Excellent,No,10/28/1985,
3695,00-40205,Sophie,Blick,Female,Christchurch,Colombo Street,4/8/2023,Customer Service,Customer Service Representative,Bachelor,60000,Good,No,9/30/1981,
3696,00-73325,Gavin,Hyde,Male,Wellington,Porirua,12/10/2016,Operations,Inventory Specialist,Bachelor,65000,Good,No,10/17/2004,
3697,00-87950,Hayley,Boniface,Female,Christchurch,Colombo Street,2/9/2024,Sales,Sales Consultant,Bachelor,92000,Satisfactory,Yes,1/19/1998,
3699,00-70563,Flynn,Wood,Female,Wellington,Wellington City,10/7/2024,Finance,Accounts Payable Specialist,Bachelor,57000,Good,Yes,2/26/1992,
